recorded_at,nvidia_timestamp,name,driver_version,pstate,temperature_c,gpu_util_percent,memory_used_mib,memory_total_mib,power_w,power_limit_w,graphics_clock_mhz,memory_clock_mhz,pcie_generation,pcie_width
2026-09-02T09:55:26.2385905+07:00,2026/09/02 09:55:26.269, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 2, 557, 8151, 8.09, 145.00, 210, 405, 1, 8
2026-09-02T09:55:31.3010340+07:00,2026/09/02 09:55:31.331, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 557, 8151, 8.42, 145.00, 210, 405, 1, 8
2026-09-02T09:55:36.3506460+07:00,2026/09/02 09:55:36.381, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 557, 8151, 8.27, 145.00, 210, 405, 1, 8
2026-09-02T09:55:41.3993672+07:00,2026/09/02 09:55:41.430, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 557, 8151, 7.92, 145.00, 210, 405, 1, 8
2026-09-02T09:55:46.5212051+07:00,2026/09/02 09:55:46.567, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 557, 8151, 8.19, 145.00, 210, 405, 1, 8
2026-09-02T09:55:51.5892900+07:00,2026/09/02 09:55:51.620, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 0, 557, 8151, 8.00, 145.00, 210, 405, 1, 8
2026-09-02T09:55:56.6403745+07:00,2026/09/02 09:55:56.671, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 0, 557, 8151, 7.94, 145.00, 210, 405, 1, 8
2026-09-02T09:56:01.6929453+07:00,2026/09/02 09:56:01.723, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 1, 557, 8151, 8.24, 145.00, 210, 405, 1, 8
2026-09-02T09:56:06.7447984+07:00,2026/09/02 09:56:06.775, NVIDIA GeForce RTX 5060, 591.86, P0, 30, 0, 557, 8151, 22.44, 145.00, 2512, 14201, 4, 8
2026-09-02T09:56:11.7811558+07:00,2026/09/02 09:56:11.812, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 557, 8151, 8.08, 145.00, 210, 405, 1, 8
2026-09-02T09:56:16.9090452+07:00,2026/09/02 09:56:16.940, NVIDIA GeForce RTX 5060, 591.86, P5, 29, 0, 447, 8151, 20.68, 145.00, 720, 810, 2, 8
2026-09-02T09:56:21.9592302+07:00,2026/09/02 09:56:21.990, NVIDIA GeForce RTX 5060, 591.86, P5, 29, 0, 447, 8151, 15.78, 145.00, 322, 810, 2, 8
2026-09-02T09:56:27.0106469+07:00,2026/09/02 09:56:27.041, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 8.31, 145.00, 210, 405, 1, 8
2026-09-02T09:56:32.0597134+07:00,2026/09/02 09:56:32.090, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 7.89, 145.00, 210, 405, 1, 8
2026-09-02T09:56:37.1098364+07:00,2026/09/02 09:56:37.140, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 7.82, 145.00, 210, 405, 1, 8
2026-09-02T09:56:42.1612526+07:00,2026/09/02 09:56:42.192, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 8.16, 145.00, 255, 405, 1, 8
2026-09-02T09:56:47.3356489+07:00,2026/09/02 09:56:47.366, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 8.12, 145.00, 210, 405, 1, 8
2026-09-02T09:56:52.3855403+07:00,2026/09/02 09:56:52.416, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 7.77, 145.00, 210, 405, 1, 8
2026-09-02T09:56:57.4361078+07:00,2026/09/02 09:56:57.467, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 8.29, 145.00, 210, 405, 1, 8
2026-09-02T09:57:02.4868498+07:00,2026/09/02 09:57:02.517, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 8.19, 145.00, 210, 405, 1, 8
2026-09-02T09:57:07.5381582+07:00,2026/09/02 09:57:07.569, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 8.50, 145.00, 210, 405, 1, 8
2026-09-02T09:57:12.5895446+07:00,2026/09/02 09:57:12.619, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 7.80, 145.00, 210, 405, 1, 8
2026-09-02T09:57:17.6993530+07:00,2026/09/02 09:57:17.730, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 8.41, 145.00, 210, 405, 1, 8
2026-09-02T09:57:22.7487187+07:00,2026/09/02 09:57:22.779, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 8.23, 145.00, 210, 405, 1, 8
2026-09-02T09:57:27.7992191+07:00,2026/09/02 09:57:27.830, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 8.08, 145.00, 210, 405, 1, 8
2026-09-02T09:57:32.8505305+07:00,2026/09/02 09:57:32.896, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 0, 447, 8151, 7.61, 145.00, 210, 405, 1, 8
2026-09-02T09:57:37.9161045+07:00,2026/09/02 09:57:37.947, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 0, 447, 8151, 7.80, 145.00, 210, 405, 1, 8
2026-09-02T09:57:42.9682136+07:00,2026/09/02 09:57:42.999, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 447, 8151, 8.11, 145.00, 210, 405, 1, 8
2026-09-02T09:57:48.0807942+07:00,2026/09/02 09:57:48.111, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 0, 447, 8151, 7.62, 145.00, 210, 405, 1, 8
2026-09-02T09:57:53.1329593+07:00,2026/09/02 09:57:53.163, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 0, 447, 8151, 7.63, 145.00, 210, 405, 1, 8
2026-09-02T09:57:58.1835574+07:00,2026/09/02 09:57:58.230, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 0, 447, 8151, 7.48, 145.00, 210, 405, 1, 8
2026-09-02T09:58:03.2499338+07:00,2026/09/02 09:58:03.280, NVIDIA GeForce RTX 5060, 591.86, P5, 29, 0, 463, 8151, 19.20, 145.00, 862, 810, 2, 8
2026-09-02T09:58:08.3004587+07:00,2026/09/02 09:58:08.331, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 8.02, 145.00, 210, 405, 1, 8
2026-09-02T09:58:13.3514295+07:00,2026/09/02 09:58:13.381, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 7.82, 145.00, 210, 405, 1, 8
2026-09-02T09:58:18.4628359+07:00,2026/09/02 09:58:18.493, NVIDIA GeForce RTX 5060, 591.86, P5, 29, 0, 463, 8151, 8.55, 145.00, 262, 810, 2, 8
2026-09-02T09:58:23.5130826+07:00,2026/09/02 09:58:23.544, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 7.64, 145.00, 210, 405, 1, 8
2026-09-02T09:58:28.5650403+07:00,2026/09/02 09:58:28.595, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 7.80, 145.00, 210, 405, 1, 8
2026-09-02T09:58:33.6158995+07:00,2026/09/02 09:58:33.646, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 7.69, 145.00, 210, 405, 1, 8
2026-09-02T09:58:38.6679655+07:00,2026/09/02 09:58:38.698, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 7.70, 145.00, 210, 405, 1, 8
2026-09-02T09:58:43.7185837+07:00,2026/09/02 09:58:43.749, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 7.80, 145.00, 210, 405, 1, 8
2026-09-02T09:58:48.8455149+07:00,2026/09/02 09:58:48.876, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 7.91, 145.00, 210, 405, 1, 8
2026-09-02T09:58:53.8966972+07:00,2026/09/02 09:58:53.927, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 8.00, 145.00, 210, 405, 1, 8
2026-09-02T09:58:58.9620989+07:00,2026/09/02 09:58:58.993, NVIDIA GeForce RTX 5060, 591.86, P3, 29, 0, 463, 8151, 16.57, 145.00, 450, 7001, 4, 8
2026-09-02T09:59:04.0115382+07:00,2026/09/02 09:59:04.042, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 7.99, 145.00, 210, 405, 1, 8
2026-09-02T09:59:09.0607284+07:00,2026/09/02 09:59:09.107, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 7.64, 145.00, 210, 405, 1, 8
2026-09-02T09:59:14.1245542+07:00,2026/09/02 09:59:14.155, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 7.75, 145.00, 210, 405, 1, 8
2026-09-02T09:59:19.2524259+07:00,2026/09/02 09:59:19.314, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 7.89, 145.00, 210, 405, 1, 8
2026-09-02T09:59:24.3334247+07:00,2026/09/02 09:59:24.364, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 463, 8151, 7.82, 145.00, 210, 405, 1, 8
2026-09-02T09:59:29.3990768+07:00,2026/09/02 09:59:29.430, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.09, 145.00, 210, 405, 1, 8
2026-09-02T09:59:34.4501527+07:00,2026/09/02 09:59:34.496, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.58, 145.00, 210, 405, 1, 8
2026-09-02T09:59:39.5169343+07:00,2026/09/02 09:59:39.547, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.69, 145.00, 210, 405, 1, 8
2026-09-02T09:59:44.5669149+07:00,2026/09/02 09:59:44.597, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.81, 145.00, 210, 405, 1, 8
2026-09-02T09:59:49.7101827+07:00,2026/09/02 09:59:49.741, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.62, 145.00, 210, 405, 1, 8
2026-09-02T09:59:54.7601046+07:00,2026/09/02 09:59:54.791, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.90, 145.00, 210, 405, 1, 8
2026-09-02T09:59:59.8104107+07:00,2026/09/02 09:59:59.841, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.76, 145.00, 210, 405, 1, 8
2026-09-02T10:00:04.8623238+07:00,2026/09/02 10:00:04.893, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.00, 145.00, 210, 405, 1, 8
2026-09-02T10:00:09.9127763+07:00,2026/09/02 10:00:09.959, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.82, 145.00, 210, 405, 1, 8
2026-09-02T10:00:14.9805686+07:00,2026/09/02 10:00:15.027, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.89, 145.00, 210, 405, 1, 8
2026-09-02T10:00:20.1083158+07:00,2026/09/02 10:00:20.139, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.77, 145.00, 210, 405, 1, 8
2026-09-02T10:00:25.1602220+07:00,2026/09/02 10:00:25.206, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.73, 145.00, 210, 405, 1, 8
2026-09-02T10:00:30.2264615+07:00,2026/09/02 10:00:30.257, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.77, 145.00, 210, 405, 1, 8
2026-09-02T10:00:35.2928098+07:00,2026/09/02 10:00:35.338, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.97, 145.00, 210, 405, 1, 8
2026-09-02T10:00:40.3907773+07:00,2026/09/02 10:00:40.421, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.78, 145.00, 210, 405, 1, 8
2026-09-02T10:00:45.4412632+07:00,2026/09/02 10:00:45.472, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.81, 145.00, 210, 405, 1, 8
2026-09-02T10:00:50.5543038+07:00,2026/09/02 10:00:50.585, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.59, 145.00, 210, 405, 1, 8
2026-09-02T10:00:55.6203275+07:00,2026/09/02 10:00:55.651, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.67, 145.00, 210, 405, 1, 8
2026-09-02T10:01:00.6721411+07:00,2026/09/02 10:01:00.702, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.20, 145.00, 240, 405, 1, 8
2026-09-02T10:01:05.7227188+07:00,2026/09/02 10:01:05.753, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.76, 145.00, 210, 405, 1, 8
2026-09-02T10:01:10.7729886+07:00,2026/09/02 10:01:10.803, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.87, 145.00, 210, 405, 1, 8
2026-09-02T10:01:15.8236017+07:00,2026/09/02 10:01:15.854, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.91, 145.00, 210, 405, 1, 8
2026-09-02T10:01:20.9677197+07:00,2026/09/02 10:01:20.998, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.90, 145.00, 210, 405, 1, 8
2026-09-02T10:01:26.0176982+07:00,2026/09/02 10:01:26.048, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.90, 145.00, 210, 405, 1, 8
2026-09-02T10:01:31.0678632+07:00,2026/09/02 10:01:31.098, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.99, 145.00, 210, 405, 1, 8
2026-09-02T10:01:36.1200212+07:00,2026/09/02 10:01:36.150, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.18, 145.00, 210, 405, 1, 8
2026-09-02T10:01:41.1718758+07:00,2026/09/02 10:01:41.202, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.04, 145.00, 210, 405, 1, 8
2026-09-02T10:01:46.2238193+07:00,2026/09/02 10:01:46.254, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.03, 145.00, 210, 405, 1, 8
2026-09-02T10:01:51.3381348+07:00,2026/09/02 10:01:51.369, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.55, 145.00, 210, 405, 1, 8
2026-09-02T10:01:56.3895349+07:00,2026/09/02 10:01:56.435, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.73, 145.00, 210, 405, 1, 8
2026-09-02T10:02:01.4716286+07:00,2026/09/02 10:02:01.502, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.20, 145.00, 210, 405, 1, 8
2026-09-02T10:02:06.5230996+07:00,2026/09/02 10:02:06.554, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.55, 145.00, 210, 405, 1, 8
2026-09-02T10:02:11.5889934+07:00,2026/09/02 10:02:11.650, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.62, 145.00, 210, 405, 1, 8
2026-09-02T10:02:16.6700156+07:00,2026/09/02 10:02:16.716, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.95, 145.00, 210, 405, 1, 8
2026-09-02T10:02:21.7982705+07:00,2026/09/02 10:02:21.829, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.79, 145.00, 210, 405, 1, 8
2026-09-02T10:02:26.8495043+07:00,2026/09/02 10:02:26.880, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.68, 145.00, 210, 405, 1, 8
2026-09-02T10:02:31.9005943+07:00,2026/09/02 10:02:31.931, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.76, 145.00, 210, 405, 1, 8
2026-09-02T10:02:36.9504403+07:00,2026/09/02 10:02:36.981, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.62, 145.00, 210, 405, 1, 8
2026-09-02T10:02:42.0021773+07:00,2026/09/02 10:02:42.033, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.75, 145.00, 210, 405, 1, 8
2026-09-02T10:02:47.0514348+07:00,2026/09/02 10:02:47.082, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.68, 145.00, 210, 405, 1, 8
2026-09-02T10:02:52.1879327+07:00,2026/09/02 10:02:52.218, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.30, 145.00, 210, 405, 1, 8
2026-09-02T10:02:57.2391892+07:00,2026/09/02 10:02:57.270, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.82, 145.00, 210, 405, 1, 8
2026-09-02T10:03:02.2899806+07:00,2026/09/02 10:03:02.336, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.26, 145.00, 210, 405, 1, 8
2026-09-02T10:03:07.3574309+07:00,2026/09/02 10:03:07.388, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.76, 145.00, 210, 405, 1, 8
2026-09-02T10:03:12.4057813+07:00,2026/09/02 10:03:12.452, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.20, 145.00, 210, 405, 1, 8
2026-09-02T10:03:17.4670167+07:00,2026/09/02 10:03:17.498, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.16, 145.00, 210, 405, 1, 8
2026-09-02T10:03:22.5927008+07:00,2026/09/02 10:03:22.623, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.61, 145.00, 210, 405, 1, 8
2026-09-02T10:03:27.6448961+07:00,2026/09/02 10:03:27.691, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.67, 145.00, 210, 405, 1, 8
2026-09-02T10:03:32.7232847+07:00,2026/09/02 10:03:32.769, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.65, 145.00, 210, 405, 1, 8
2026-09-02T10:03:37.7754297+07:00,2026/09/02 10:03:37.806, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.69, 145.00, 210, 405, 1, 8
2026-09-02T10:03:42.8260277+07:00,2026/09/02 10:03:42.857, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.80, 145.00, 210, 405, 1, 8
2026-09-02T10:03:47.8763855+07:00,2026/09/02 10:03:47.922, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.74, 145.00, 210, 405, 1, 8
2026-09-02T10:03:53.0021102+07:00,2026/09/02 10:03:53.033, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.64, 145.00, 210, 405, 1, 8
2026-09-02T10:03:58.0496698+07:00,2026/09/02 10:03:58.080, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.81, 145.00, 210, 405, 1, 8
2026-09-02T10:04:03.0944438+07:00,2026/09/02 10:04:03.125, NVIDIA GeForce RTX 5060, 591.86, P0, 30, 0, 461, 8151, 22.61, 145.00, 2512, 14201, 4, 8
2026-09-02T10:04:08.1336859+07:00,2026/09/02 10:04:08.164, NVIDIA GeForce RTX 5060, 591.86, P5, 29, 0, 461, 8151, 14.85, 145.00, 442, 810, 2, 8
2026-09-02T10:04:13.1802786+07:00,2026/09/02 10:04:13.211, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.77, 145.00, 210, 405, 1, 8
2026-09-02T10:04:18.2205106+07:00,2026/09/02 10:04:18.251, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.23, 145.00, 210, 405, 1, 8
2026-09-02T10:04:23.3554616+07:00,2026/09/02 10:04:23.400, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.27, 145.00, 210, 405, 1, 8
2026-09-02T10:04:28.4153780+07:00,2026/09/02 10:04:28.446, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.31, 145.00, 210, 405, 1, 8
2026-09-02T10:04:33.4550320+07:00,2026/09/02 10:04:33.486, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.10, 145.00, 210, 405, 1, 8
2026-09-02T10:04:38.5019896+07:00,2026/09/02 10:04:38.532, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.05, 145.00, 210, 405, 1, 8
2026-09-02T10:04:43.5515789+07:00,2026/09/02 10:04:43.582, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.02, 145.00, 210, 405, 1, 8
2026-09-02T10:04:48.6010254+07:00,2026/09/02 10:04:48.632, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.92, 145.00, 210, 405, 1, 8
2026-09-02T10:04:53.7605068+07:00,2026/09/02 10:04:53.791, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.00, 145.00, 210, 405, 1, 8
2026-09-02T10:04:58.8088264+07:00,2026/09/02 10:04:58.839, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.97, 145.00, 210, 405, 1, 8
2026-09-02T10:05:03.8578811+07:00,2026/09/02 10:05:03.888, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.40, 145.00, 210, 405, 1, 8
2026-09-02T10:05:08.9106749+07:00,2026/09/02 10:05:09.359, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.14, 145.00, 210, 405, 1, 8
2026-09-02T10:05:14.4714308+07:00,2026/09/02 10:05:14.796, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.00, 145.00, 210, 405, 1, 8
2026-09-02T10:05:19.8132165+07:00,2026/09/02 10:05:20.122, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.25, 145.00, 210, 405, 1, 8
2026-09-02T10:05:25.2580553+07:00,2026/09/02 10:05:25.381, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.10, 145.00, 210, 405, 1, 8
2026-09-02T10:05:30.4099046+07:00,2026/09/02 10:05:30.471, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.27, 145.00, 210, 405, 1, 8
2026-09-02T10:05:35.4854923+07:00,2026/09/02 10:05:35.593, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.90, 145.00, 210, 405, 1, 8
2026-09-02T10:05:40.6074855+07:00,2026/09/02 10:05:40.684, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.92, 145.00, 210, 405, 1, 8
2026-09-02T10:05:45.6985174+07:00,2026/09/02 10:05:45.790, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.00, 145.00, 210, 405, 1, 8
2026-09-02T10:05:50.8356284+07:00,2026/09/02 10:05:50.974, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.91, 145.00, 210, 405, 1, 8
2026-09-02T10:05:56.0570577+07:00,2026/09/02 10:05:56.211, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.90, 145.00, 210, 405, 1, 8
2026-09-02T10:06:01.2275009+07:00,2026/09/02 10:06:01.366, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.24, 145.00, 210, 405, 1, 8
2026-09-02T10:06:06.3929087+07:00,2026/09/02 10:06:06.469, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 8.06, 145.00, 210, 405, 1, 8
2026-09-02T10:06:11.5153647+07:00,2026/09/02 10:06:11.699, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 0, 461, 8151, 7.88, 145.00, 210, 405, 1, 8
