recorded_at,nvidia_timestamp,name,driver_version,pstate,temperature_c,gpu_util_percent,memory_used_mib,memory_total_mib,power_w,power_limit_w,graphics_clock_mhz,memory_clock_mhz,pcie_generation,pcie_width
2026-09-07T13:01:57.7362670+07:00,2026/09/07 13:01:57.780, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 292, 8151, 8.76, 145.00, 210, 405, 1, 8
2026-09-07T13:02:02.7959065+07:00,2026/09/07 13:02:02.825, NVIDIA GeForce RTX 5060, 591.86, P0, 28, 0, 292, 8151, 22.75, 145.00, 2512, 14201, 4, 8
2026-09-07T13:02:07.8800782+07:00,2026/09/07 13:02:07.910, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 292, 8151, 8.70, 145.00, 210, 405, 1, 8
2026-09-07T13:02:12.9185871+07:00,2026/09/07 13:02:12.964, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 292, 8151, 8.59, 145.00, 210, 405, 1, 8
2026-09-07T13:02:17.9762276+07:00,2026/09/07 13:02:18.007, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 292, 8151, 8.56, 145.00, 210, 405, 1, 8
2026-09-07T13:02:23.0165210+07:00,2026/09/07 13:02:23.046, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 292, 8151, 8.45, 145.00, 210, 405, 1, 8
2026-09-07T13:02:28.0570242+07:00,2026/09/07 13:02:28.102, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.84, 145.00, 352, 405, 1, 8
2026-09-07T13:02:33.1127803+07:00,2026/09/07 13:02:33.157, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.35, 145.00, 210, 405, 1, 8
2026-09-07T13:02:38.2302026+07:00,2026/09/07 13:02:38.274, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 7.88, 145.00, 210, 405, 1, 8
2026-09-07T13:02:43.2908566+07:00,2026/09/07 13:02:43.320, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 7.80, 145.00, 210, 405, 1, 8
2026-09-07T13:02:48.3410056+07:00,2026/09/07 13:02:48.385, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.15, 145.00, 210, 405, 1, 8
2026-09-07T13:02:53.4064372+07:00,2026/09/07 13:02:53.450, NVIDIA GeForce RTX 5060, 591.86, P0, 28, 0, 293, 8151, 22.36, 145.00, 2512, 14201, 4, 8
2026-09-07T13:02:58.4635455+07:00,2026/09/07 13:02:58.492, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.02, 145.00, 210, 405, 1, 8
2026-09-07T13:03:03.5009924+07:00,2026/09/07 13:03:03.530, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.43, 145.00, 232, 405, 1, 8
2026-09-07T13:03:08.5888256+07:00,2026/09/07 13:03:08.634, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.48, 145.00, 210, 405, 1, 8
2026-09-07T13:03:13.6511156+07:00,2026/09/07 13:03:13.681, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.90, 145.00, 210, 405, 1, 8
2026-09-07T13:03:18.6992974+07:00,2026/09/07 13:03:18.729, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 293, 8151, 8.53, 145.00, 315, 405, 1, 8
2026-09-07T13:03:23.7417617+07:00,2026/09/07 13:03:23.772, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.80, 145.00, 262, 405, 1, 8
2026-09-07T13:03:28.7902041+07:00,2026/09/07 13:03:28.834, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.44, 145.00, 210, 405, 1, 8
2026-09-07T13:03:33.8531576+07:00,2026/09/07 13:03:33.883, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.48, 145.00, 232, 405, 1, 8
2026-09-07T13:03:38.9325633+07:00,2026/09/07 13:03:38.963, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.69, 145.00, 345, 405, 1, 8
2026-09-07T13:03:43.9715492+07:00,2026/09/07 13:03:44.002, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 9.00, 145.00, 232, 405, 1, 8
2026-09-07T13:03:49.0168323+07:00,2026/09/07 13:03:49.047, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.33, 145.00, 232, 405, 1, 8
2026-09-07T13:03:54.0624891+07:00,2026/09/07 13:03:54.093, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.53, 145.00, 345, 405, 1, 8
2026-09-07T13:03:59.1088856+07:00,2026/09/07 13:03:59.139, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.78, 145.00, 202, 405, 1, 8
2026-09-07T13:04:04.1519290+07:00,2026/09/07 13:04:04.182, NVIDIA GeForce RTX 5060, 591.86, P5, 27, 0, 293, 8151, 18.09, 145.00, 480, 810, 2, 8
2026-09-07T13:04:09.2554590+07:00,2026/09/07 13:04:09.286, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.53, 145.00, 210, 405, 1, 8
2026-09-07T13:04:14.2960882+07:00,2026/09/07 13:04:14.327, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.78, 145.00, 292, 405, 1, 8
2026-09-07T13:04:19.3374030+07:00,2026/09/07 13:04:19.368, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 293, 8151, 8.82, 145.00, 322, 405, 1, 8
2026-09-07T13:04:24.3874196+07:00,2026/09/07 13:04:24.418, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.65, 145.00, 255, 405, 1, 8
2026-09-07T13:04:29.4370633+07:00,2026/09/07 13:04:29.468, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.52, 145.00, 210, 405, 1, 8
2026-09-07T13:04:34.4855528+07:00,2026/09/07 13:04:34.516, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.60, 145.00, 210, 405, 1, 8
2026-09-07T13:04:39.5745752+07:00,2026/09/07 13:04:39.605, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 293, 8151, 8.64, 145.00, 232, 405, 1, 8
2026-09-07T13:04:44.6175884+07:00,2026/09/07 13:04:44.648, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 293, 8151, 8.49, 145.00, 322, 405, 1, 8
2026-09-07T13:04:49.6628354+07:00,2026/09/07 13:04:49.693, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 293, 8151, 8.62, 145.00, 337, 405, 1, 8
2026-09-07T13:04:54.7131422+07:00,2026/09/07 13:04:54.744, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.72, 145.00, 322, 405, 1, 8
2026-09-07T13:04:59.7632010+07:00,2026/09/07 13:04:59.794, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 296, 8151, 8.57, 145.00, 360, 405, 1, 8
2026-09-07T13:05:04.8127522+07:00,2026/09/07 13:05:04.859, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.62, 145.00, 315, 405, 1, 8
2026-09-07T13:05:09.9229136+07:00,2026/09/07 13:05:09.953, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.34, 145.00, 247, 405, 1, 8
2026-09-07T13:05:14.9724632+07:00,2026/09/07 13:05:15.003, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.42, 145.00, 210, 405, 1, 8
2026-09-07T13:05:20.0195908+07:00,2026/09/07 13:05:20.050, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.60, 145.00, 232, 405, 1, 8
2026-09-07T13:05:25.0683333+07:00,2026/09/07 13:05:25.099, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.73, 145.00, 232, 405, 1, 8
2026-09-07T13:05:30.1141173+07:00,2026/09/07 13:05:30.145, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 296, 8151, 8.59, 145.00, 322, 405, 1, 8
2026-09-07T13:05:35.1623832+07:00,2026/09/07 13:05:35.193, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.56, 145.00, 322, 405, 1, 8
2026-09-07T13:05:40.2395931+07:00,2026/09/07 13:05:40.270, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.24, 145.00, 210, 405, 1, 8
2026-09-07T13:05:45.2893673+07:00,2026/09/07 13:05:45.320, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.75, 145.00, 210, 405, 1, 8
2026-09-07T13:05:50.3402179+07:00,2026/09/07 13:05:50.371, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.46, 145.00, 322, 405, 1, 8
2026-09-07T13:05:55.3894059+07:00,2026/09/07 13:05:55.420, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.22, 145.00, 232, 405, 1, 8
2026-09-07T13:06:00.4394852+07:00,2026/09/07 13:06:00.470, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 296, 8151, 8.60, 145.00, 240, 405, 1, 8
2026-09-07T13:06:05.4896464+07:00,2026/09/07 13:06:05.520, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.64, 145.00, 345, 405, 1, 8
2026-09-07T13:06:10.5693107+07:00,2026/09/07 13:06:10.600, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.34, 145.00, 315, 405, 1, 8
2026-09-07T13:06:15.6199646+07:00,2026/09/07 13:06:15.650, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.48, 145.00, 210, 405, 1, 8
2026-09-07T13:06:20.6699480+07:00,2026/09/07 13:06:20.700, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.77, 145.00, 247, 405, 1, 8
2026-09-07T13:06:25.7196545+07:00,2026/09/07 13:06:25.750, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.51, 145.00, 322, 405, 1, 8
2026-09-07T13:06:30.7699426+07:00,2026/09/07 13:06:30.800, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.66, 145.00, 210, 405, 1, 8
2026-09-07T13:06:35.8200830+07:00,2026/09/07 13:06:35.850, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.84, 145.00, 322, 405, 1, 8
2026-09-07T13:06:40.9014361+07:00,2026/09/07 13:06:40.932, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.39, 145.00, 300, 405, 1, 8
2026-09-07T13:06:45.9510536+07:00,2026/09/07 13:06:45.982, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.68, 145.00, 210, 405, 1, 8
2026-09-07T13:06:51.0015312+07:00,2026/09/07 13:06:51.032, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 296, 8151, 8.54, 145.00, 315, 405, 1, 8
2026-09-07T13:06:56.0517360+07:00,2026/09/07 13:06:56.082, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.44, 145.00, 210, 405, 1, 8
2026-09-07T13:07:01.1026026+07:00,2026/09/07 13:07:01.133, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.72, 145.00, 322, 405, 1, 8
2026-09-07T13:07:06.1521612+07:00,2026/09/07 13:07:06.183, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 296, 8151, 8.40, 145.00, 232, 405, 1, 8
2026-09-07T13:07:11.2496093+07:00,2026/09/07 13:07:11.280, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.53, 145.00, 232, 405, 1, 8
2026-09-07T13:07:16.2994937+07:00,2026/09/07 13:07:16.330, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.85, 145.00, 210, 405, 1, 8
2026-09-07T13:07:21.3501624+07:00,2026/09/07 13:07:21.381, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 9.07, 145.00, 337, 405, 1, 8
2026-09-07T13:07:26.3987723+07:00,2026/09/07 13:07:26.429, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.49, 145.00, 210, 405, 1, 8
2026-09-07T13:07:31.4484011+07:00,2026/09/07 13:07:31.479, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.97, 145.00, 270, 405, 1, 8
2026-09-07T13:07:36.4978130+07:00,2026/09/07 13:07:36.528, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.57, 145.00, 322, 405, 1, 8
2026-09-07T13:07:41.5795036+07:00,2026/09/07 13:07:41.610, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.62, 145.00, 232, 405, 1, 8
2026-09-07T13:07:46.6299156+07:00,2026/09/07 13:07:46.661, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.90, 145.00, 345, 405, 1, 8
2026-09-07T13:07:51.6644126+07:00,2026/09/07 13:07:51.695, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.78, 145.00, 337, 405, 1, 8
2026-09-07T13:07:56.7143481+07:00,2026/09/07 13:07:56.745, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.52, 145.00, 232, 405, 1, 8
2026-09-07T13:08:01.7639097+07:00,2026/09/07 13:08:01.794, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.92, 145.00, 345, 405, 1, 8
2026-09-07T13:08:06.8141472+07:00,2026/09/07 13:08:06.844, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.72, 145.00, 210, 405, 1, 8
2026-09-07T13:08:11.9120791+07:00,2026/09/07 13:08:11.943, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 296, 8151, 8.70, 145.00, 345, 405, 1, 8
2026-09-07T13:08:16.9626373+07:00,2026/09/07 13:08:16.993, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.92, 145.00, 300, 405, 1, 8
2026-09-07T13:08:22.0051035+07:00,2026/09/07 13:08:22.036, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.62, 145.00, 255, 405, 1, 8
2026-09-07T13:08:27.0457679+07:00,2026/09/07 13:08:27.076, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.92, 145.00, 322, 405, 1, 8
2026-09-07T13:08:32.0950147+07:00,2026/09/07 13:08:32.139, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.69, 145.00, 262, 405, 1, 8
2026-09-07T13:08:37.1536289+07:00,2026/09/07 13:08:37.198, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.60, 145.00, 210, 405, 1, 8
2026-09-07T13:08:42.2572204+07:00,2026/09/07 13:08:42.302, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.82, 145.00, 345, 405, 1, 8
2026-09-07T13:08:47.3131134+07:00,2026/09/07 13:08:47.343, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.89, 145.00, 292, 405, 1, 8
2026-09-07T13:08:52.3567883+07:00,2026/09/07 13:08:52.401, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.59, 145.00, 210, 405, 1, 8
2026-09-07T13:08:57.4135639+07:00,2026/09/07 13:08:57.458, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.47, 145.00, 210, 405, 1, 8
2026-09-07T13:09:02.4728416+07:00,2026/09/07 13:09:02.502, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 296, 8151, 8.81, 145.00, 345, 405, 1, 8
2026-09-07T13:09:07.5155085+07:00,2026/09/07 13:09:07.545, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.97, 145.00, 397, 405, 1, 8
2026-09-07T13:09:12.6171692+07:00,2026/09/07 13:09:12.647, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.97, 145.00, 315, 405, 1, 8
2026-09-07T13:09:17.6578319+07:00,2026/09/07 13:09:17.702, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.80, 145.00, 262, 405, 1, 8
2026-09-07T13:09:22.7150868+07:00,2026/09/07 13:09:22.760, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.53, 145.00, 270, 405, 1, 8
2026-09-07T13:09:27.7828382+07:00,2026/09/07 13:09:27.827, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.73, 145.00, 337, 405, 1, 8
2026-09-07T13:09:32.8388182+07:00,2026/09/07 13:09:32.884, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 1, 296, 8151, 8.90, 145.00, 360, 405, 1, 8
2026-09-07T13:09:37.9080723+07:00,2026/09/07 13:09:37.937, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 296, 8151, 8.99, 145.00, 382, 405, 1, 8
2026-09-07T13:09:42.9930692+07:00,2026/09/07 13:09:43.037, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.89, 145.00, 240, 405, 1, 8
2026-09-07T13:09:48.0473853+07:00,2026/09/07 13:09:48.091, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.69, 145.00, 270, 405, 1, 8
2026-09-07T13:09:53.1123398+07:00,2026/09/07 13:09:53.143, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.73, 145.00, 210, 405, 1, 8
2026-09-07T13:09:58.1611952+07:00,2026/09/07 13:09:58.192, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.81, 145.00, 210, 405, 1, 8
2026-09-07T13:10:03.2091892+07:00,2026/09/07 13:10:03.240, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 1, 296, 8151, 8.82, 145.00, 232, 405, 1, 8
2026-09-07T13:10:08.2609099+07:00,2026/09/07 13:10:08.305, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.33, 145.00, 210, 405, 1, 8
2026-09-07T13:10:13.3624245+07:00,2026/09/07 13:10:13.407, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.83, 145.00, 210, 405, 1, 8
2026-09-07T13:10:18.4213500+07:00,2026/09/07 13:10:18.450, NVIDIA GeForce RTX 5060, 591.86, P8, 27, 0, 296, 8151, 8.78, 145.00, 270, 405, 1, 8
2026-09-07T13:10:23.4622754+07:00,2026/09/07 13:10:23.506, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 1, 296, 8151, 9.19, 145.00, 382, 405, 1, 8
2026-09-07T13:10:28.5175207+07:00,2026/09/07 13:10:28.563, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 2, 297, 8151, 11.73, 145.00, 967, 405, 1, 8
2026-09-07T13:10:33.5737177+07:00,2026/09/07 13:10:33.604, NVIDIA GeForce RTX 5060, 591.86, P0, 29, 2, 345, 8151, 18.15, 145.00, 2557, 14201, 4, 8
2026-09-07T13:10:38.6208016+07:00,2026/09/07 13:10:38.651, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 2, 408, 8151, 9.81, 145.00, 525, 405, 1, 8
2026-09-07T13:10:43.7075475+07:00,2026/09/07 13:10:43.738, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 3, 415, 8151, 10.60, 145.00, 487, 405, 1, 8
2026-09-07T13:10:48.7515227+07:00,2026/09/07 13:10:48.782, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 3, 396, 8151, 10.51, 145.00, 570, 405, 1, 8
2026-09-07T13:10:53.8043359+07:00,2026/09/07 13:10:53.834, NVIDIA GeForce RTX 5060, 591.86, P5, 28, 0, 394, 8151, 12.44, 145.00, 487, 810, 2, 8
2026-09-07T13:10:58.8454374+07:00,2026/09/07 13:10:58.875, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 1, 377, 8151, 9.29, 145.00, 472, 405, 1, 8
2026-09-07T13:11:03.8817141+07:00,2026/09/07 13:11:03.912, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 2, 377, 8151, 9.15, 145.00, 390, 405, 1, 8
2026-09-07T13:11:08.9273849+07:00,2026/09/07 13:11:08.958, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 2, 401, 8151, 9.25, 145.00, 412, 405, 1, 8
2026-09-07T13:11:14.0304853+07:00,2026/09/07 13:11:14.075, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 0, 380, 8151, 9.78, 145.00, 337, 405, 1, 8
2026-09-07T13:11:19.1013569+07:00,2026/09/07 13:11:19.132, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 0, 380, 8151, 9.16, 145.00, 360, 405, 1, 8
2026-09-07T13:11:24.1575573+07:00,2026/09/07 13:11:24.188, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 2, 406, 8151, 9.90, 145.00, 397, 405, 1, 8
2026-09-07T13:11:29.1977989+07:00,2026/09/07 13:11:29.228, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 1, 410, 8151, 10.18, 145.00, 495, 405, 1, 8
2026-09-07T13:11:34.2496426+07:00,2026/09/07 13:11:34.280, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 0, 397, 8151, 9.65, 145.00, 465, 405, 1, 8
2026-09-07T13:11:39.3025820+07:00,2026/09/07 13:11:39.347, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 1, 384, 8151, 10.13, 145.00, 495, 405, 1, 8
2026-09-07T13:11:44.4086859+07:00,2026/09/07 13:11:44.452, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 0, 382, 8151, 9.65, 145.00, 345, 405, 1, 8
2026-09-07T13:11:49.4627323+07:00,2026/09/07 13:11:49.492, NVIDIA GeForce RTX 5060, 591.86, P0, 29, 0, 400, 8151, 22.15, 145.00, 2535, 14201, 4, 8
2026-09-07T13:11:54.5106964+07:00,2026/09/07 13:11:54.541, NVIDIA GeForce RTX 5060, 591.86, P8, 28, 6, 374, 8151, 9.39, 145.00, 390, 405, 1, 8
