recorded_at,nvidia_timestamp,name,driver_version,pstate,temperature_c,gpu_util_percent,memory_used_mib,memory_total_mib,power_w,power_limit_w,graphics_clock_mhz,memory_clock_mhz,pcie_generation,pcie_width
2026-09-04T08:37:03.5865788+07:00,2026/09/04 08:37:03.618, NVIDIA GeForce RTX 5060, 591.86, P5, 30, 1, 581, 8151, 12.61, 145.00, 660, 810, 2, 8
2026-09-04T08:37:08.6396869+07:00,2026/09/04 08:37:08.670, NVIDIA GeForce RTX 5060, 591.86, P5, 30, 1, 579, 8151, 12.41, 145.00, 652, 810, 2, 8
2026-09-04T08:37:13.6927049+07:00,2026/09/04 08:37:13.723, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 579, 8151, 9.82, 145.00, 465, 405, 1, 8
2026-09-04T08:37:18.8077029+07:00,2026/09/04 08:37:18.838, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 579, 8151, 9.98, 145.00, 495, 405, 1, 8
2026-09-04T08:37:23.8452224+07:00,2026/09/04 08:37:23.922, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 579, 8151, 9.88, 145.00, 480, 405, 1, 8
2026-09-04T08:37:28.9447231+07:00,2026/09/04 08:37:29.394, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 2, 583, 8151, 10.04, 145.00, 502, 405, 1, 8
2026-09-04T08:37:34.4627347+07:00,2026/09/04 08:37:34.493, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 579, 8151, 9.81, 145.00, 487, 405, 1, 8
2026-09-04T08:37:39.5151637+07:00,2026/09/04 08:37:39.546, NVIDIA GeForce RTX 5060, 591.86, P5, 30, 1, 664, 8151, 12.38, 145.00, 727, 810, 2, 8
2026-09-04T08:37:44.5526780+07:00,2026/09/04 08:37:44.583, NVIDIA GeForce RTX 5060, 591.86, P8, 30, 19, 666, 8151, 10.49, 145.00, 862, 405, 4, 8
2026-09-04T08:37:49.6521786+07:00,2026/09/04 08:37:49.683, NVIDIA GeForce RTX 5060, 591.86, P5, 30, 1, 585, 8151, 13.11, 145.00, 637, 810, 2, 8
2026-09-04T08:37:54.6897916+07:00,2026/09/04 08:37:54.782, NVIDIA GeForce RTX 5060, 591.86, P8, 30, 1, 585, 8151, 9.82, 145.00, 487, 405, 1, 8
2026-09-04T08:37:59.8358400+07:00,2026/09/04 08:38:00.099, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 585, 8151, 9.71, 145.00, 480, 405, 1, 8
2026-09-04T08:38:05.1521062+07:00,2026/09/04 08:38:05.183, NVIDIA GeForce RTX 5060, 591.86, P0, 31, 1, 581, 8151, 22.91, 145.00, 2557, 14201, 4, 8
2026-09-04T08:38:10.2056044+07:00,2026/09/04 08:38:10.236, NVIDIA GeForce RTX 5060, 591.86, P8, 30, 1, 567, 8151, 9.83, 145.00, 472, 405, 1, 8
2026-09-04T08:38:15.2432145+07:00,2026/09/04 08:38:15.274, NVIDIA GeForce RTX 5060, 591.86, P8, 30, 3, 545, 8151, 9.81, 145.00, 502, 405, 1, 8
2026-09-04T08:38:20.3423205+07:00,2026/09/04 08:38:20.373, NVIDIA GeForce RTX 5060, 591.86, P8, 30, 2, 527, 8151, 9.77, 145.00, 525, 405, 1, 8
2026-09-04T08:38:25.3949731+07:00,2026/09/04 08:38:25.425, NVIDIA GeForce RTX 5060, 591.86, P8, 30, 12, 539, 8151, 11.08, 145.00, 712, 405, 1, 8
2026-09-04T08:38:30.4465370+07:00,2026/09/04 08:38:30.477, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 2, 539, 8151, 9.72, 145.00, 480, 405, 1, 8
2026-09-04T08:38:35.4993705+07:00,2026/09/04 08:38:35.530, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 7, 524, 8151, 9.90, 145.00, 510, 405, 1, 8
2026-09-04T08:38:40.5379407+07:00,2026/09/04 08:38:40.568, NVIDIA GeForce RTX 5060, 591.86, P8, 30, 7, 528, 8151, 10.48, 145.00, 592, 405, 1, 8
2026-09-04T08:38:45.5757186+07:00,2026/09/04 08:38:45.606, NVIDIA GeForce RTX 5060, 591.86, P0, 31, 1, 553, 8151, 23.12, 145.00, 2565, 14201, 4, 8
2026-09-04T08:38:50.6752186+07:00,2026/09/04 08:38:50.706, NVIDIA GeForce RTX 5060, 591.86, P5, 30, 7, 527, 8151, 12.25, 145.00, 735, 810, 2, 8
2026-09-04T08:38:55.7272978+07:00,2026/09/04 08:38:55.758, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 392, 8151, 9.67, 145.00, 442, 405, 1, 8
2026-09-04T08:39:00.7651120+07:00,2026/09/04 08:39:00.796, NVIDIA GeForce RTX 5060, 591.86, P0, 31, 1, 407, 8151, 23.70, 145.00, 2557, 14201, 4, 8
2026-09-04T08:39:05.8178125+07:00,2026/09/04 08:39:05.848, NVIDIA GeForce RTX 5060, 591.86, P8, 30, 1, 410, 8151, 10.27, 145.00, 450, 405, 1, 8
2026-09-04T08:39:10.8706194+07:00,2026/09/04 08:39:10.901, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.64, 145.00, 450, 405, 1, 8
2026-09-04T08:39:15.9081669+07:00,2026/09/04 08:39:15.939, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.84, 145.00, 450, 405, 1, 8
2026-09-04T08:39:21.0063538+07:00,2026/09/04 08:39:21.037, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.96, 145.00, 450, 405, 1, 8
2026-09-04T08:39:26.0592054+07:00,2026/09/04 08:39:26.090, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.71, 145.00, 450, 405, 1, 8
2026-09-04T08:39:31.0971211+07:00,2026/09/04 08:39:31.128, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.74, 145.00, 442, 405, 1, 8
2026-09-04T08:39:36.1495117+07:00,2026/09/04 08:39:36.180, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 10.05, 145.00, 450, 405, 1, 8
2026-09-04T08:39:41.1870240+07:00,2026/09/04 08:39:41.218, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 2, 410, 8151, 9.83, 145.00, 502, 405, 1, 8
2026-09-04T08:39:46.2396898+07:00,2026/09/04 08:39:46.270, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.60, 145.00, 450, 405, 1, 8
2026-09-04T08:39:51.3385165+07:00,2026/09/04 08:39:51.369, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.89, 145.00, 457, 405, 1, 8
2026-09-04T08:39:56.3760967+07:00,2026/09/04 08:39:56.407, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 3, 410, 8151, 9.80, 145.00, 510, 405, 1, 8
2026-09-04T08:40:01.4262460+07:00,2026/09/04 08:40:01.457, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.72, 145.00, 450, 405, 1, 8
2026-09-04T08:40:06.4784289+07:00,2026/09/04 08:40:06.509, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 10.07, 145.00, 450, 405, 1, 8
2026-09-04T08:40:11.5297297+07:00,2026/09/04 08:40:11.560, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.67, 145.00, 457, 405, 1, 8
2026-09-04T08:40:16.5810639+07:00,2026/09/04 08:40:16.612, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.73, 145.00, 457, 405, 1, 8
2026-09-04T08:40:21.6806615+07:00,2026/09/04 08:40:21.711, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 10.04, 145.00, 450, 405, 1, 8
2026-09-04T08:40:26.7187573+07:00,2026/09/04 08:40:26.749, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 10.10, 145.00, 562, 405, 1, 8
2026-09-04T08:40:31.7690391+07:00,2026/09/04 08:40:31.799, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.60, 145.00, 450, 405, 1, 8
2026-09-04T08:40:36.8210815+07:00,2026/09/04 08:40:36.852, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.55, 145.00, 442, 405, 1, 8
2026-09-04T08:40:41.8713118+07:00,2026/09/04 08:40:41.902, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 11, 410, 8151, 9.92, 145.00, 555, 405, 1, 8
2026-09-04T08:40:46.9226897+07:00,2026/09/04 08:40:46.953, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.66, 145.00, 450, 405, 1, 8
2026-09-04T08:40:52.0223017+07:00,2026/09/04 08:40:52.053, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.85, 145.00, 465, 405, 1, 8
2026-09-04T08:40:57.0753155+07:00,2026/09/04 08:40:57.106, NVIDIA GeForce RTX 5060, 591.86, P0, 31, 1, 410, 8151, 23.75, 145.00, 2557, 14201, 2, 8
2026-09-04T08:41:02.1283151+07:00,2026/09/04 08:41:02.159, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 10.04, 145.00, 472, 405, 4, 8
2026-09-04T08:41:07.1661158+07:00,2026/09/04 08:41:07.197, NVIDIA GeForce RTX 5060, 591.86, P5, 29, 1, 410, 8151, 10.89, 145.00, 525, 810, 2, 8
2026-09-04T08:41:12.2188586+07:00,2026/09/04 08:41:12.249, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.92, 145.00, 472, 405, 1, 8
2026-09-04T08:41:17.2568767+07:00,2026/09/04 08:41:17.287, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.87, 145.00, 480, 405, 1, 8
2026-09-04T08:41:22.3563772+07:00,2026/09/04 08:41:22.387, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.89, 145.00, 465, 405, 1, 8
2026-09-04T08:41:27.3949563+07:00,2026/09/04 08:41:27.425, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.91, 145.00, 480, 405, 1, 8
2026-09-04T08:41:32.4444242+07:00,2026/09/04 08:41:32.475, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 10.00, 145.00, 457, 405, 1, 8
2026-09-04T08:41:37.4974078+07:00,2026/09/04 08:41:37.528, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.98, 145.00, 480, 405, 1, 8
2026-09-04T08:41:42.5498848+07:00,2026/09/04 08:41:42.580, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.93, 145.00, 480, 405, 1, 8
2026-09-04T08:41:47.6017535+07:00,2026/09/04 08:41:47.632, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.94, 145.00, 472, 405, 1, 8
2026-09-04T08:41:52.7016960+07:00,2026/09/04 08:41:52.732, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.79, 145.00, 450, 405, 1, 8
2026-09-04T08:41:57.7543119+07:00,2026/09/04 08:41:57.785, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.82, 145.00, 450, 405, 1, 8
2026-09-04T08:42:02.8054542+07:00,2026/09/04 08:42:02.836, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 410, 8151, 9.73, 145.00, 465, 405, 1, 8
2026-09-04T08:42:07.8431466+07:00,2026/09/04 08:42:07.874, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.78, 145.00, 465, 405, 1, 8
2026-09-04T08:42:12.8949703+07:00,2026/09/04 08:42:12.925, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.81, 145.00, 480, 405, 1, 8
2026-09-04T08:42:17.9460137+07:00,2026/09/04 08:42:17.977, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.79, 145.00, 450, 405, 1, 8
2026-09-04T08:42:23.0453811+07:00,2026/09/04 08:42:23.076, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.64, 145.00, 450, 405, 1, 8
2026-09-04T08:42:28.0988412+07:00,2026/09/04 08:42:28.129, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.85, 145.00, 480, 405, 1, 8
2026-09-04T08:42:33.1493179+07:00,2026/09/04 08:42:33.180, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.87, 145.00, 472, 405, 1, 8
2026-09-04T08:42:38.1872730+07:00,2026/09/04 08:42:38.218, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.77, 145.00, 472, 405, 1, 8
2026-09-04T08:42:43.2245169+07:00,2026/09/04 08:42:43.255, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.79, 145.00, 472, 405, 1, 8
2026-09-04T08:42:48.2615700+07:00,2026/09/04 08:42:48.292, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.87, 145.00, 465, 405, 1, 8
2026-09-04T08:42:53.3610257+07:00,2026/09/04 08:42:53.392, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.89, 145.00, 472, 405, 1, 8
2026-09-04T08:42:58.3990578+07:00,2026/09/04 08:42:58.430, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.84, 145.00, 465, 405, 1, 8
2026-09-04T08:43:03.4366121+07:00,2026/09/04 08:43:03.467, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.68, 145.00, 465, 405, 1, 8
2026-09-04T08:43:08.4892881+07:00,2026/09/04 08:43:08.520, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.78, 145.00, 495, 405, 1, 8
2026-09-04T08:43:13.5265887+07:00,2026/09/04 08:43:13.557, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.69, 145.00, 450, 405, 1, 8
2026-09-04T08:43:18.5795792+07:00,2026/09/04 08:43:18.610, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.93, 145.00, 465, 405, 1, 8
2026-09-04T08:43:23.6798693+07:00,2026/09/04 08:43:23.710, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.72, 145.00, 465, 405, 1, 8
2026-09-04T08:43:28.7174520+07:00,2026/09/04 08:43:28.748, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.70, 145.00, 450, 405, 1, 8
2026-09-04T08:43:33.7688816+07:00,2026/09/04 08:43:33.799, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.74, 145.00, 450, 405, 1, 8
2026-09-04T08:43:38.8208413+07:00,2026/09/04 08:43:38.851, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 2, 411, 8151, 9.79, 145.00, 457, 405, 1, 8
2026-09-04T08:43:43.8732793+07:00,2026/09/04 08:43:43.904, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.86, 145.00, 465, 405, 1, 8
2026-09-04T08:43:48.9116674+07:00,2026/09/04 08:43:48.942, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.75, 145.00, 450, 405, 1, 8
2026-09-04T08:43:54.0113826+07:00,2026/09/04 08:43:54.042, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.92, 145.00, 465, 405, 1, 8
2026-09-04T08:43:59.0494611+07:00,2026/09/04 08:43:59.080, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.90, 145.00, 450, 405, 1, 8
2026-09-04T08:44:04.1018707+07:00,2026/09/04 08:44:04.132, NVIDIA GeForce RTX 5060, 591.86, P0, 31, 3, 411, 8151, 24.54, 145.00, 2587, 14201, 4, 8
2026-09-04T08:44:09.1393848+07:00,2026/09/04 08:44:09.170, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 10.01, 145.00, 472, 405, 1, 8
2026-09-04T08:44:14.1776408+07:00,2026/09/04 08:44:14.208, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.88, 145.00, 480, 405, 1, 8
2026-09-04T08:44:19.2294322+07:00,2026/09/04 08:44:19.260, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.81, 145.00, 480, 405, 1, 8
2026-09-04T08:44:24.3290630+07:00,2026/09/04 08:44:24.360, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.98, 145.00, 472, 405, 1, 8
2026-09-04T08:44:29.3666658+07:00,2026/09/04 08:44:29.397, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.99, 145.00, 465, 405, 1, 8
2026-09-04T08:44:34.4198251+07:00,2026/09/04 08:44:34.450, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.99, 145.00, 472, 405, 1, 8
2026-09-04T08:44:39.4728237+07:00,2026/09/04 08:44:39.503, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.96, 145.00, 472, 405, 1, 8
2026-09-04T08:44:44.5256470+07:00,2026/09/04 08:44:44.556, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 10.05, 145.00, 472, 405, 1, 8
2026-09-04T08:44:49.5632968+07:00,2026/09/04 08:44:49.594, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.94, 145.00, 480, 405, 1, 8
2026-09-04T08:44:54.7091330+07:00,2026/09/04 08:44:54.740, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 10.00, 145.00, 472, 405, 1, 8
2026-09-04T08:44:59.7620469+07:00,2026/09/04 08:44:59.793, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 2, 411, 8151, 9.95, 145.00, 472, 405, 1, 8
2026-09-04T08:45:04.7995619+07:00,2026/09/04 08:45:04.830, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 2, 411, 8151, 9.82, 145.00, 472, 405, 1, 8
2026-09-04T08:45:09.8371418+07:00,2026/09/04 08:45:09.868, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.85, 145.00, 480, 405, 1, 8
2026-09-04T08:45:14.8887714+07:00,2026/09/04 08:45:14.919, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.93, 145.00, 487, 405, 1, 8
2026-09-04T08:45:19.9420375+07:00,2026/09/04 08:45:19.973, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.97, 145.00, 472, 405, 1, 8
2026-09-04T08:45:25.0418553+07:00,2026/09/04 08:45:25.072, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 10.00, 145.00, 487, 405, 1, 8
2026-09-04T08:45:30.0798599+07:00,2026/09/04 08:45:30.110, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 10.02, 145.00, 487, 405, 1, 8
2026-09-04T08:45:35.1307750+07:00,2026/09/04 08:45:35.161, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.91, 145.00, 480, 405, 1, 8
2026-09-04T08:45:40.1690652+07:00,2026/09/04 08:45:40.200, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 10.01, 145.00, 480, 405, 1, 8
2026-09-04T08:45:45.2064849+07:00,2026/09/04 08:45:45.237, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.86, 145.00, 480, 405, 1, 8
2026-09-04T08:45:50.2444023+07:00,2026/09/04 08:45:50.275, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.91, 145.00, 480, 405, 1, 8
2026-09-04T08:45:55.3433983+07:00,2026/09/04 08:45:55.374, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 10.07, 145.00, 465, 405, 1, 8
2026-09-04T08:46:00.3955319+07:00,2026/09/04 08:46:00.426, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 2, 411, 8151, 9.93, 145.00, 465, 405, 1, 8
2026-09-04T08:46:05.4333067+07:00,2026/09/04 08:46:05.464, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.81, 145.00, 480, 405, 1, 8
2026-09-04T08:46:10.4856266+07:00,2026/09/04 08:46:10.516, NVIDIA GeForce RTX 5060, 591.86, P8, 29, 1, 411, 8151, 9.81, 145.00, 480, 405, 1, 8
